2026-05-07 17:12:54,024 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=47e63b13 (10/16) dim=768
2026-05-07 17:12:54,148 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=47e63b13 attempt=1/3 dt=0.07s
2026-05-07 17:12:54,148 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=47e63b13 (11/16) dim=768
2026-05-07 17:12:54,263 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=47e63b13 attempt=1/3 dt=0.06s
2026-05-07 17:12:54,263 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=47e63b13 (12/16) dim=768
2026-05-07 17:12:54,370 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=47e63b13 attempt=1/3 dt=0.06s
2026-05-07 17:12:54,371 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=47e63b13 (13/16) dim=768
2026-05-07 17:12:54,511 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=47e63b13 attempt=1/3 dt=0.09s
2026-05-07 17:12:54,511 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=47e63b13 (14/16) dim=768
2026-05-07 17:12:54,614 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=47e63b13 attempt=1/3 dt=0.05s
2026-05-07 17:12:54,615 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=47e63b13 (15/16) dim=768
2026-05-07 17:12:54,752 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=47e63b13 attempt=1/3 dt=0.08s
2026-05-07 17:12:54,752 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=47e63b13 (16/16) dim=768
2026-05-07 17:12:54,804 | INFO | backend.integrations.ollama_client | [EMB-END] rid=47e63b13 model=nomic-embed-text n=16 elapsed=2.04s
2026-05-07 17:12:54,804 | INFO | rag.vectorstores.faiss_store | [DataFaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\data_index\meta.jsonl
2026-05-07 17:12:54,804 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 8715 -> 8731
2026-05-07 17:12:54,804 | INFO | dataops.pipelines.build_data_index | [BuildDataIndex] file=trend batch=386/454 added=16 ntotal=8731
2026-05-07 17:12:54,804 | INFO | backend.integrations.ollama_client | [EMB-START] rid=d6eb34c7 model=nomic-embed-text n=16
2026-05-07 17:12:54,876 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.07s
2026-05-07 17:12:54,876 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (1/16) dim=768
2026-05-07 17:12:54,976 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.05s
2026-05-07 17:12:54,976 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (2/16) dim=768
2026-05-07 17:12:55,082 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.05s
2026-05-07 17:12:55,082 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (3/16) dim=768
2026-05-07 17:12:55,221 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.09s
2026-05-07 17:12:55,221 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (4/16) dim=768
2026-05-07 17:12:55,350 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.08s
2026-05-07 17:12:55,350 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (5/16) dim=768
2026-05-07 17:12:55,465 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.06s
2026-05-07 17:12:55,465 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (6/16) dim=768
2026-05-07 17:12:55,581 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.06s
2026-05-07 17:12:55,581 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (7/16) dim=768
2026-05-07 17:12:55,696 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.06s
2026-05-07 17:12:55,696 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (8/16) dim=768
2026-05-07 17:12:55,806 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.06s
2026-05-07 17:12:55,806 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (9/16) dim=768
2026-05-07 17:12:55,915 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.06s
2026-05-07 17:12:55,915 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (10/16) dim=768
2026-05-07 17:12:56,057 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.09s
2026-05-07 17:12:56,057 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (11/16) dim=768
2026-05-07 17:12:56,177 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.07s
2026-05-07 17:12:56,177 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (12/16) dim=768
2026-05-07 17:12:56,287 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.06s
2026-05-07 17:12:56,287 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (13/16) dim=768
2026-05-07 17:12:56,425 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.09s
2026-05-07 17:12:56,425 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (14/16) dim=768
2026-05-07 17:12:56,530 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.05s
2026-05-07 17:12:56,530 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (15/16) dim=768
2026-05-07 17:12:56,679 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=d6eb34c7 attempt=1/3 dt=0.10s
2026-05-07 17:12:56,681 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=d6eb34c7 (16/16) dim=768
2026-05-07 17:12:56,732 | INFO | backend.integrations.ollama_client | [EMB-END] rid=d6eb34c7 model=nomic-embed-text n=16 elapsed=1.93s
2026-05-07 17:12:56,732 | INFO | rag.vectorstores.faiss_store | [DataFaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\data_index\meta.jsonl
2026-05-07 17:12:56,732 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 8731 -> 8747
2026-05-07 17:12:56,732 | INFO | dataops.pipelines.build_data_index | [BuildDataIndex] file=trend batch=387/454 added=16 ntotal=8747
2026-05-07 17:12:56,732 | INFO | backend.integrations.ollama_client | [EMB-START] rid=ca30882a model=nomic-embed-text n=16
2026-05-07 17:12:56,796 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.06s
2026-05-07 17:12:56,796 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (1/16) dim=768
2026-05-07 17:12:56,908 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.06s
2026-05-07 17:12:56,908 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (2/16) dim=768
2026-05-07 17:12:57,015 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.05s
2026-05-07 17:12:57,015 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (3/16) dim=768
2026-05-07 17:12:57,123 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.06s
2026-05-07 17:12:57,124 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (4/16) dim=768
2026-05-07 17:12:57,235 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.06s
2026-05-07 17:12:57,236 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (5/16) dim=768
2026-05-07 17:12:57,430 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.13s
2026-05-07 17:12:57,430 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (6/16) dim=768
2026-05-07 17:12:57,544 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.06s
2026-05-07 17:12:57,546 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (7/16) dim=768
2026-05-07 17:12:57,677 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.08s
2026-05-07 17:12:57,680 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (8/16) dim=768
2026-05-07 17:12:57,815 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.08s
2026-05-07 17:12:57,816 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (9/16) dim=768
2026-05-07 17:12:57,934 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.07s
2026-05-07 17:12:57,935 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (10/16) dim=768
2026-05-07 17:12:58,056 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.07s
2026-05-07 17:12:58,057 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (11/16) dim=768
2026-05-07 17:12:58,164 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.06s
2026-05-07 17:12:58,166 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (12/16) dim=768
2026-05-07 17:12:58,287 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.07s
2026-05-07 17:12:58,287 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (13/16) dim=768
2026-05-07 17:12:58,405 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.06s
2026-05-07 17:12:58,406 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (14/16) dim=768
2026-05-07 17:12:58,532 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.07s
2026-05-07 17:12:58,532 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (15/16) dim=768
2026-05-07 17:12:58,813 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=ca30882a attempt=1/3 dt=0.23s
2026-05-07 17:12:58,817 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=ca30882a (16/16) dim=768
2026-05-07 17:12:58,869 | INFO | backend.integrations.ollama_client | [EMB-END] rid=ca30882a model=nomic-embed-text n=16 elapsed=2.14s
2026-05-07 17:12:58,874 | INFO | rag.vectorstores.faiss_store | [DataFaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\data_index\meta.jsonl
2026-05-07 17:12:58,874 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 8747 -> 8763
2026-05-07 17:12:58,874 | INFO | dataops.pipelines.build_data_index | [BuildDataIndex] file=trend batch=388/454 added=16 ntotal=8763
2026-05-07 17:12:58,874 | INFO | backend.integrations.ollama_client | [EMB-START] rid=b5b69ef3 model=nomic-embed-text n=16
2026-05-07 17:12:58,950 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.07s
2026-05-07 17:12:58,951 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (1/16) dim=768
2026-05-07 17:12:59,579 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.58s
2026-05-07 17:12:59,587 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (2/16) dim=768
2026-05-07 17:12:59,987 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.35s
2026-05-07 17:12:59,989 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (3/16) dim=768
2026-05-07 17:13:00,130 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.08s
2026-05-07 17:13:00,130 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (4/16) dim=768
2026-05-07 17:13:00,270 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.09s
2026-05-07 17:13:00,270 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (5/16) dim=768
2026-05-07 17:13:00,386 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.06s
2026-05-07 17:13:00,386 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (6/16) dim=768
2026-05-07 17:13:00,497 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.06s
2026-05-07 17:13:00,497 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (7/16) dim=768
2026-05-07 17:13:00,612 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.06s
2026-05-07 17:13:00,612 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (8/16) dim=768
2026-05-07 17:13:00,738 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.07s
2026-05-07 17:13:00,739 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (9/16) dim=768
2026-05-07 17:13:00,846 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.06s
2026-05-07 17:13:00,846 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (10/16) dim=768
2026-05-07 17:13:00,958 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.06s
2026-05-07 17:13:00,958 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (11/16) dim=768
2026-05-07 17:13:01,089 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.08s
2026-05-07 17:13:01,089 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (12/16) dim=768
2026-05-07 17:13:01,201 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.06s
2026-05-07 17:13:01,201 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (13/16) dim=768
2026-05-07 17:13:01,317 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.06s
2026-05-07 17:13:01,317 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (14/16) dim=768
2026-05-07 17:13:01,434 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.07s
2026-05-07 17:13:01,435 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (15/16) dim=768
2026-05-07 17:13:01,552 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=b5b69ef3 attempt=1/3 dt=0.07s
2026-05-07 17:13:01,552 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=b5b69ef3 (16/16) dim=768
2026-05-07 17:13:01,603 | INFO | backend.integrations.ollama_client | [EMB-END] rid=b5b69ef3 model=nomic-embed-text n=16 elapsed=2.73s
2026-05-07 17:13:01,611 | INFO | rag.vectorstores.faiss_store | [DataFaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\data_index\meta.jsonl
2026-05-07 17:13:01,611 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 8763 -> 8779
2026-05-07 17:13:01,611 | INFO | dataops.pipelines.build_data_index | [BuildDataIndex] file=trend batch=389/454 added=16 ntotal=8779
2026-05-07 17:13:01,627 | INFO | backend.integrations.ollama_client | [EMB-START] rid=070a39a0 model=nomic-embed-text n=16
2026-05-07 17:13:01,694 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.07s
2026-05-07 17:13:01,694 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (1/16) dim=768
2026-05-07 17:13:01,806 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.06s
2026-05-07 17:13:01,806 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (2/16) dim=768
2026-05-07 17:13:01,911 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.05s
2026-05-07 17:13:01,911 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (3/16) dim=768
2026-05-07 17:13:02,057 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.09s
2026-05-07 17:13:02,057 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (4/16) dim=768
2026-05-07 17:13:02,167 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.06s
2026-05-07 17:13:02,167 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (5/16) dim=768
2026-05-07 17:13:02,280 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.06s
2026-05-07 17:13:02,280 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (6/16) dim=768
2026-05-07 17:13:02,387 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.06s
2026-05-07 17:13:02,387 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (7/16) dim=768
2026-05-07 17:13:02,503 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.06s
2026-05-07 17:13:02,503 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (8/16) dim=768
2026-05-07 17:13:02,619 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.06s
2026-05-07 17:13:02,622 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (9/16) dim=768
2026-05-07 17:13:02,789 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.11s
2026-05-07 17:13:02,790 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (10/16) dim=768
2026-05-07 17:13:02,902 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.06s
2026-05-07 17:13:02,903 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (11/16) dim=768
2026-05-07 17:13:03,013 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.06s
2026-05-07 17:13:03,014 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (12/16) dim=768
2026-05-07 17:13:03,138 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.07s
2026-05-07 17:13:03,138 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (13/16) dim=768
2026-05-07 17:13:03,261 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.07s
2026-05-07 17:13:03,261 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (14/16) dim=768
2026-05-07 17:13:03,378 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.07s
2026-05-07 17:13:03,378 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (15/16) dim=768
2026-05-07 17:13:03,499 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=070a39a0 attempt=1/3 dt=0.07s
2026-05-07 17:13:03,499 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=070a39a0 (16/16) dim=768
2026-05-07 17:13:03,550 | INFO | backend.integrations.ollama_client | [EMB-END] rid=070a39a0 model=nomic-embed-text n=16 elapsed=1.92s
2026-05-07 17:13:03,550 | INFO | rag.vectorstores.faiss_store | [DataFaissStore] appended meta.jsonl lines=16 -> C:\Projects\Dtro_Safety_On_addASK\data\data_index\meta.jsonl
2026-05-07 17:13:03,560 | INFO | rag.vectorstores.faiss_store | [FaissStore] add ok vectors=16 ntotal 8779 -> 8795
2026-05-07 17:13:03,562 | INFO | dataops.pipelines.build_data_index | [BuildDataIndex] file=trend batch=390/454 added=16 ntotal=8795
2026-05-07 17:13:03,564 | INFO | backend.integrations.ollama_client | [EMB-START] rid=e927a94d model=nomic-embed-text n=16
2026-05-07 17:13:03,636 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.07s
2026-05-07 17:13:03,638 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (1/16) dim=768
2026-05-07 17:13:03,751 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.06s
2026-05-07 17:13:03,751 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (2/16) dim=768
2026-05-07 17:13:03,873 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.07s
2026-05-07 17:13:03,873 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (3/16) dim=768
2026-05-07 17:13:03,987 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.06s
2026-05-07 17:13:03,987 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (4/16) dim=768
2026-05-07 17:13:04,129 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.09s
2026-05-07 17:13:04,130 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (5/16) dim=768
2026-05-07 17:13:04,259 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.08s
2026-05-07 17:13:04,260 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (6/16) dim=768
2026-05-07 17:13:04,372 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.06s
2026-05-07 17:13:04,372 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (7/16) dim=768
2026-05-07 17:13:04,481 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.06s
2026-05-07 17:13:04,481 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (8/16) dim=768
2026-05-07 17:13:04,592 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.06s
2026-05-07 17:13:04,594 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (9/16) dim=768
2026-05-07 17:13:04,697 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.05s
2026-05-07 17:13:04,697 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (10/16) dim=768
2026-05-07 17:13:04,805 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.06s
2026-05-07 17:13:04,805 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (11/16) dim=768
2026-05-07 17:13:04,917 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.06s
2026-05-07 17:13:04,917 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (12/16) dim=768
2026-05-07 17:13:05,075 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.11s
2026-05-07 17:13:05,075 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (13/16) dim=768
2026-05-07 17:13:05,198 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.07s
2026-05-07 17:13:05,198 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (14/16) dim=768
2026-05-07 17:13:05,355 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.11s
2026-05-07 17:13:05,355 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (15/16) dim=768
2026-05-07 17:13:05,499 | INFO | backend.integrations.ollama_client | [OllamaClient] POST ok path=/api/embeddings rid=e927a94d attempt=1/3 dt=0.09s
2026-05-07 17:13:05,500 | INFO | backend.integrations.ollama_client | [EMB-OK] rid=e927a94d (16/16) dim=768
2026-05-07 17:13:05,551 | INFO | backend.integrations.ollama_client | [EMB-END] rid=e927a94d model=nomic-embed-text n=16 elapsed=1.99s
